Property_ID,Listing_ID,ListingNumber,PropertyType,ListingDate,Title,Price,Price_value,PriceCurrency,Location,Address,Bedrooms,Bathrooms,Parking Spaces,ErfSize,Latitude,Longitude,Agent,Link,SourcePage,ScrapeDate
RR4644917,11765772,RR4644917,House,4 Apr 2026,2 Bedroom House Sea Point,R 32 500,32500,ZAR,Sea Point,Sea Point,2,2,,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/atlantic-seaboard/sea-point/RR4644917,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=4",2026-04-05 22:20:57.803449
RR4644904,11765737,RR4644904,Apartment,4 Apr 2026,2 Bedroom Apartment Rome,R 7 800,7800,ZAR,Rome,Rome,2,1,1,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/strand/strand-central/rome/RR4644904,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=4",2026-04-05 22:20:57.803449
RR4355065,11038388,RR4355065,Apartment,4 Apr 2026,2 Bedroom Apartment Burgundy Estate,R 14 000,14000,ZAR,Burgundy Estate,"Burgundy Estate 888 Semilon Terraces, 49 Carmine Drive",2,1,1,3 331 m²,-33.8347902,18.5495237,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/milnerton/burgundy-estate/888-semilon-terraces/49-carmine-drive/RR4355065,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=4",2026-04-05 22:20:57.803449
RR4644900,11765725,RR4644900,House,4 Apr 2026,4 Bedroom House Monte Vista,R 30 000,30000,ZAR,Monte Vista,Monte Vista,4,2.5,5,771 m²,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/goodwood/monte-vista/RR4644900,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=4",2026-04-05 22:20:57.803449
RR4043428,10242943,RR4043428,House,4 Apr 2026,2 Bedroom House Sea Point,R 32 500,32500,ZAR,Sea Point,Sea Point,2,2,,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/atlantic-seaboard/sea-point/RR4043428,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=4",2026-04-05 22:20:57.803449
RR4644858,11765602,RR4644858,Bachelor,4 Apr 2026,Bachelor apartment Table View,R 10 000,10000,ZAR,Table View,Table View,1,1,1,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/blouberg/table-view/RR4644858,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=4",2026-04-05 22:20:57.803449
RR4644837,11765524,RR4644837,House,3 Apr 2026,5 Bedroom House De Bron,R 45 000,45000,ZAR,De Bron,De Bron 32 Kanonberg,5,4,2,700 m²,-33.8187947,18.6735312,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/bellville/de-bron/32-kanonberg/RR4644837,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=4",2026-04-05 22:20:57.803449
RR4644823,11765479,RR4644823,House,3 Apr 2026,2 Bedroom House Rylands,R 12 500,12500,ZAR,Rylands,Rylands,2,1,2,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/cape-flats/athlone/rylands/RR4644823,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=4",2026-04-05 22:20:57.803449
RR4644813,11765451,RR4644813,Apartment,3 Apr 2026,1 Bedroom Apartment Paardevlei,R 14 000,14000,ZAR,Paardevlei,"Paardevlei 695 Paardevlei Lifestyle Estate, 3 De Beers Road",1,1,1,55 m²,-34.0905451432329,18.818024396896362,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/somerset-west/paardevlei/695-paardevlei-lifestyle-estate/3-de-beers-road/RR4644813,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=4",2026-04-05 22:20:57.803449
RR4644807,11765428,RR4644807,Apartment,3 Apr 2026,1 Bedroom Apartment Simons Town,R 24 500,24500,ZAR,Simons Town,"Simons Town 0 Simons Town Central, 126 St Georges St",1,1,,,-34.19353,18.43346,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/simons-town/simons-town/0-simons-town-central/126-st-georges-st/RR4644807,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=4",2026-04-05 22:20:57.803449
RR4644806,11765421,RR4644806,Bachelor,3 Apr 2026,Bachelor apartment Table View,R 9 000,9000,ZAR,Table View,Table View,1,1,1,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/blouberg/table-view/RR4644806,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=4",2026-04-05 22:20:57.803449
RR4644763,11765279,RR4644763,Apartment,3 Apr 2026,3 Bedroom Apartment Audas Estate,R 11 800,11800,ZAR,Audas Estate,Audas Estate,3,1,2,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/somerset-west/audas-estate/RR4644763,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=4",2026-04-05 22:20:57.803449
RR4644741,11765225,RR4644741,Apartment,3 Apr 2026,1 Bedroom Apartment Oakglen,R 6 820,6820,ZAR,Oakglen,"Oakglen 25 The Palms, 37 Hadley Street",1,1,1,,-33.8875551,18.6668649,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/bellville/oakglen/25-the-palms/37-hadley-street/RR4644741,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=4",2026-04-05 22:20:57.803449
RR4218151,10688461,RR4218151,House,3 Apr 2026,2 Bedroom House Marina Da Gama,R 13 500,13500,ZAR,Marina Da Gama,Marina Da Gama,2,1,2,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/peninsula-false-bay/marina-da-gama/RR4218151,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=4",2026-04-05 22:20:57.803449
RR4451120,11280241,RR4451120,Apartment,3 Apr 2026,1 Bedroom Apartment Muizenberg,R 18 000,18000,ZAR,Muizenberg,Muizenberg,1,1,2,46 m²,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/peninsula-false-bay/muizenberg/RR4451120,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=4",2026-04-05 22:20:57.803449
RR4644702,11765105,RR4644702,Studio,3 Apr 2026,Studio apartment Sandown,R 11 000,11000,ZAR,Sandown,"Sandown 1 Gloriosa, 28 Gloriosa Street",1,1,1,587 m²,-33.798714,18.508113,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/blouberg/sandown/1-gloriosa/28-gloriosa-street/RR4644702,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=4",2026-04-05 22:20:57.803449
RR4644675,11765045,RR4644675,Apartment,2 Apr 2026,1 Bedroom Apartment De Waterkant,R 16 500,16500,ZAR,De Waterkant,De Waterkant,1,1,,58 m²,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/cape-town-city-bowl/de-waterkant/RR4644675,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=4",2026-04-05 22:20:57.803449
RR4644668,11765024,RR4644668,Apartment,2 Apr 2026,1 Bedroom Apartment Rondebosch,R 13 500,13500,ZAR,Rondebosch,Rondebosch,1,1,1,65 m²,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/southern-suburbs/rondebosch/RR4644668,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=4",2026-04-05 22:20:57.803449
RR4644641,11764950,RR4644641,Apartment,2 Apr 2026,2 Bedroom Apartment Mountainside,R 10 500,10500,ZAR,Mountainside,Mountainside,2,1,2,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/gordons-bay/mountainside/RR4644641,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=5",2026-04-05 22:20:57.803449
RR4644635,11764929,RR4644635,Apartment,2 Apr 2026,Studio Apartment Mouille Point,R 19 500,19500,ZAR,Mouille Point,Mouille Point,0.5,1,,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/atlantic-seaboard/mouille-point/RR4644635,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=5",2026-04-05 22:20:57.803449
RR4644631,11764919,RR4644631,Apartment,2 Apr 2026,1 Bedroom Apartment Waves Edge,R 11 500,11500,ZAR,Waves Edge,Waves Edge,1,1,,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/blouberg/bloubergstrand/waves-edge/RR4644631,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=5",2026-04-05 22:20:57.803449
RR3679985,9196734,RR3679985,Apartment,2 Apr 2026,1 Bedroom Apartment Rondebosch East,R 12 000,12000,ZAR,Rondebosch East,Rondebosch East,1,1,1,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/southern-suburbs/rondebosch-east/RR3679985,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=5",2026-04-05 22:20:57.803449
RR4644622,11764887,RR4644622,Apartment,2 Apr 2026,2 Bedroom Apartment Bantry Bay,R 65 000,65000,ZAR,Bantry Bay,Bantry Bay,2,2.5,1,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/atlantic-seaboard/bantry-bay/RR4644622,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=5",2026-04-05 22:20:57.803449
RR4644605,11764848,RR4644605,Apartment,2 Apr 2026,2 Bedroom Apartment Admirals Park,R 10 500,10500,ZAR,Admirals Park,Admirals Park,2,2,2,15.8 ha,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/gordons-bay/admirals-park/RR4644605,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=5",2026-04-05 22:20:57.803449
RR4644584,11764788,RR4644584,Apartment,2 Apr 2026,1 Bedroom Apartment Woodstock,R 12 000,12000,ZAR,Woodstock,Woodstock,1,1,,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/cape-town-city-bowl/woodstock/RR4644584,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=5",2026-04-05 22:20:57.803449
RR4644554,11764700,RR4644554,Apartment,2 Apr 2026,Studio Apartment Woodstock,R 13 500,13500,ZAR,Woodstock,Woodstock,0.5,1,1,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/cape-town-city-bowl/woodstock/RR4644554,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=5",2026-04-05 22:20:57.803449
RR4325519,10957485,RR4325519,Apartment,2 Apr 2026,2 Bedroom Apartment Zonnebloem,R 19 000,19000,ZAR,Zonnebloem,Zonnebloem 10 Hanover Street,2,2,1,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/cape-town-city-bowl/zonnebloem/castle-rock/10-hanover-street/RR4325519,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=5",2026-04-05 22:20:57.803449
RR4644533,11764654,RR4644533,House,2 Apr 2026,3 Bedroom House Rondebosch,R 65 000,65000,ZAR,Rondebosch,Rondebosch 15 Malcolm Road,3,3,4,560 m²,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/southern-suburbs/rondebosch/15-malcolm-road/RR4644533,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=5",2026-04-05 22:20:57.803449
RR3513997,8718736,RR3513997,House,2 Apr 2026,2 Bedroom House Observatory,R 5 750,5750,ZAR,Observatory,Observatory 78 Rochester,2,1,,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/cape-town-city-bowl/observatory/78-rochester/RR3513997,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=5",2026-04-05 22:20:57.803449
RR4644521,11764632,RR4644521,Apartment,2 Apr 2026,1 Bedroom Apartment Cape Town City Centre,R 15 500,15500,ZAR,Cape Town City Centre,Cape Town City Centre,1,1,1,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/cape-town-city-bowl/cape-town-city-centre/RR4644521,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=5",2026-04-05 22:20:57.803449
RR4259912,10791886,RR4259912,Apartment,2 Apr 2026,1 Bedroom Apartment Cape Town City Centre,R 15 000,15000,ZAR,Cape Town City Centre,Cape Town City Centre 45 Mill Street,1,1,1,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/cape-town-city-bowl/cape-town-city-centre/schoonmill/45-mill-street/RR4259912,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=5",2026-04-05 22:20:57.803449
RR4644520,11764630,RR4644520,Apartment,2 Apr 2026,1 Bedroom Apartment Claremont Upper,R 25 000,25000,ZAR,Claremont Upper,"Claremont Upper 1 Greenways, 1 Torquay Avenue",1,1,,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/southern-suburbs/claremont/claremont-upper/1-greenways/1-torquay-avenue/RR4644520,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=5",2026-04-05 22:20:57.803449
RR4644516,11764622,RR4644516,Apartment,2 Apr 2026,1 Bedroom Apartment Observatory,R 18 500,18500,ZAR,Observatory,Observatory,1,1,1,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/cape-town-city-bowl/observatory/RR4644516,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=5",2026-04-05 22:20:57.803449
RR4644515,11764619,RR4644515,Townhouse,2 Apr 2026,3 Bedroom Townhouse Burgundy Estate,R 25 000,25000,ZAR,Burgundy Estate,"Burgundy Estate 010101 Junixe, 11 Carmine Dr",3,2,4,321 m²,-33.8394213,18.5492848,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/milnerton/burgundy-estate/010101-junixe/11-carmine-dr/RR4644515,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=5",2026-04-05 22:20:57.803449
RR4644503,11764587,RR4644503,Apartment,2 Apr 2026,2 Bedroom Apartment Ruyteplaats,R 33 000,33000,ZAR,Ruyteplaats,"Ruyteplaats 25 Ruytplaats Mountain Lodges, 25 Ruytepaats Drive",2,1,2,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/hout-bay/ruyteplaats/25-ruytplaats-mountain-lodges/25-ruytepaats-drive/RR4644503,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=5",2026-04-05 22:20:57.803449
RR4644501,11764584,RR4644501,Apartment,2 Apr 2026,2 Bedroom Apartment Fresnaye,R 49 000,49000,ZAR,Fresnaye,Fresnaye,2,2.5,,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/atlantic-seaboard/fresnaye/RR4644501,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=5",2026-04-05 22:20:57.803449
RR4644495,11764577,RR4644495,House,2 Apr 2026,3 Bedroom House Kelderhof Country Village,R 30 000,30000,ZAR,Kelderhof Country Village,Kelderhof Country Village,3,2,3,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/somerset-west/croydon/kelderhof-country-village/RR4644495,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=5",2026-04-05 22:20:57.803449
RR4426617,11219447,RR4426617,Apartment,2 Apr 2026,1 Bedroom Apartment Tijgerhof,R 9 000,9000,ZAR,Tijgerhof,"Tijgerhof 2 55b Pringle, 55b Pringle Road",1,1,1,419 m²,-33.886737,18.498802,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/milnerton/tijgerhof/2-55b-pringle/55b-pringle-road/RR4426617,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=5",2026-04-05 22:20:57.803449
RR4046877,10252045,RR4046877,House,2 Apr 2026,3 Bedroom House Rondebosch,R 44 000,44000,ZAR,Rondebosch,Rondebosch,3,2.5,1,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/southern-suburbs/rondebosch/RR4046877,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=6",2026-04-05 22:20:57.803449
RR4644471,11764512,RR4644471,Apartment,2 Apr 2026,1 Bedroom Apartment Flamingo Vlei,R 15 500,15500,ZAR,Flamingo Vlei,Flamingo Vlei,1,1,1,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/blouberg/flamingo-vlei/RR4644471,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=6",2026-04-05 22:20:57.803449
RR4644449,11764454,RR4644449,Townhouse,2 Apr 2026,4 Bedroom Townhouse Overkloof,R 40 000,40000,ZAR,Overkloof,Overkloof,4,3.5,2,362 m²,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/hout-bay/overkloof/RR4644449,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=6",2026-04-05 22:20:57.803449
RR4644419,11764384,RR4644419,Apartment,2 Apr 2026,1 Bedroom Apartment Rondebosch,R 13 000,13000,ZAR,Rondebosch,Rondebosch,1,1,1,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/southern-suburbs/rondebosch/RR4644419,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=6",2026-04-05 22:20:57.803449
RR4644416,11764378,RR4644416,House,2 Apr 2026,3 Bedroom House Morgenster,R 10 000,10000,ZAR,Morgenster,Morgenster,3,2,4,345 m²,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/brackenfell/morgenster/RR4644416,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=6",2026-04-05 22:20:57.803449
RR4644399,11764335,RR4644399,Apartment,2 Apr 2026,1 Bedroom Apartment Kenilworth,R 14 500,14500,ZAR,Kenilworth,Kenilworth,1,1,,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/southern-suburbs/kenilworth/RR4644399,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=6",2026-04-05 22:20:57.803449
RR4030736,10206047,RR4030736,Apartment,2 Apr 2026,1 Bedroom Apartment Strand North,R 8 500,8500,ZAR,Strand North,Strand North,1,1,1,,,,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/strand/strand-north/RR4030736,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=6",2026-04-05 22:20:57.803449
RR4644387,11764305,RR4644387,Apartment,2 Apr 2026,2 Bedroom Apartment Vredehoek,R 24 500,24500,ZAR,Vredehoek,"Vredehoek 0 Pine Park, 9 Watsonia St",2,2,1,,-33.93654,18.42937,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/cape-town-city-bowl/vredehoek/0-pine-park/9-watsonia-st/RR4644387,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=6",2026-04-05 22:20:57.803449
RR4644369,11764275,RR4644369,Apartment,2 Apr 2026,2 Bedroom Apartment Windsor Park,R 12 500,12500,ZAR,Windsor Park,Windsor Park 7 Fiskaal Street,2,1,2,,-33.8376261,18.709039,,https://www.privateproperty.co.za/to-rent/western-cape/cape-town/kraaifontein/windsor-park/7-fiskaal-street/RR4644369,"https://www.privateproperty.co.za/to-rent/western-cape/cape-town/55?pt=House,ApartmentFlat,TownHouseCluster&page=6",2026-04-05 22:20:57.803449
